Destinatário,Estado,Município,Tipo,Endereço,Educação infantil,Cação/anjo
P1236 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Londrina,Escolas,N/A,,cação
P1237 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Londrina,Escolas,N/A,,cação
P1238 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Londrina,Escolas,N/A,,cação
P1239 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Londrina,Escolas,N/A,,cação
P1240 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Londrina,Escolas,N/A,,cação
P1241 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Londrina,Escolas,N/A,,cação
P1242 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Londrina,Escolas,N/A,,cação
P1243 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Londrina,Escolas,N/A,,cação
P1244 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Londrina,Escolas,N/A,,cação
P1245 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Londrina,Escolas,N/A,,cação
P1246 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Londrina,Escolas,N/A,,cação
P1247 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Londrina,Escolas,N/A,,cação
P1248 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1249 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1250 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1251 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1252 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1253 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1254 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1255 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1256 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1257 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1258 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1259 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1260 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1261 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1262 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1263 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1264 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1265 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1266 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1267 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1268 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1269 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1270 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1271 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1272 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1273 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1274 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1275 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1276 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1277 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1278 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1279 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1280 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1281 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1282 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Apucarana,Escolas,N/A,,cação
P1283 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1284 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1285 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1286 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1287 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1288 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1289 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1290 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1291 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1292 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1293 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1294 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1295 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1296 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1297 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1298 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1299 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1300 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1301 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1302 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1303 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1304 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1305 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1306 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1307 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1308 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1309 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1310 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1311 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1312 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1313 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Toledo,Escolas,N/A,,cação
P1314 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1315 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1316 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1317 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1318 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1319 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1320 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1321 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1322 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1323 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1324 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1325 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1326 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1327 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1328 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1329 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1330 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1331 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1332 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1333 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1334 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1335 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1336 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1337 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1338 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1339 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1340 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1341 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1342 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1343 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1344 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1345 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1346 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1347 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1348 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Maringá,Escolas,N/A,,cação
P1349 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1350 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1351 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1352 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1353 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1354 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1355 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1356 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1357 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1358 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1359 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1360 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1361 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1362 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1363 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1364 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1365 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1366 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1367 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1368 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Umuarama,Escolas,N/A,,cação
P1369 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1370 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1371 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1372 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1373 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1374 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1375 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1376 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1377 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1378 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1379 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1380 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1381 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1382 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1383 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1384 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1385 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1386 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Guaíra,Escolas,N/A,,cação
P1387 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1388 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1389 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1390 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1391 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1392 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1393 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1394 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1395 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1396 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1397 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1398 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1399 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1400 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1401 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1402 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Paranávaí,Escolas,N/A,,cação
P1403 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1404 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1405 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1406 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1407 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1408 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1409 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1410 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1411 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1412 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1413 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1414 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1415 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1416 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1417 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Assis Chateaubriand,Escolas,N/A,,cação
P1418 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1419 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1420 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1421 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1422 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1423 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1424 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1425 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1426 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1427 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1428 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1429 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1430 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1431 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1432 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Ortigueira,Escolas,N/A,,cação
P1433 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1434 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1435 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1436 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1437 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1438 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1439 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1440 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1441 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1442 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1443 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1444 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1445 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1446 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1447 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Telemaco Borba,Escolas,N/A,,cação
P1448 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1449 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1450 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1451 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1452 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1453 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1454 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1455 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1456 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1457 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1458 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1459 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1460 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1461 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Campo Mourão,Escolas,N/A,,cação
P1462 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1463 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1464 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1465 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1466 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1467 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1468 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1469 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1470 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1471 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1472 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1473 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1474 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1475 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Sarandi,Escolas,N/A,,cação
P1476 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Cambé,Escolas,N/A,,cação
P1477 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Cambé,Escolas,N/A,,cação
P1478 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Cambé,Escolas,N/A,,cação
P1479 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Cambé,Escolas,N/A,,cação
P1480 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Cambé,Escolas,N/A,,cação
P1481 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Cambé,Escolas,N/A,,cação
P1482 PARANÁ STATE SCHOOL (NAME UNCERTAIN),Paraná,Cambé,Escolas,N/A,,cação
